transcript_id,gene_id,gene_name,chromosome,start,end,strand
MSTRG.3197.1,MSTRG.3197,NA,1,235990891,235993856,-
MSTRG.3198.1,MSTRG.3198,NA,1,236025945,236029627,-
MSTRG.3199.1,MSTRG.3199,NA,1,236038199,236045554,-
MSTRG.3200.1,MSTRG.3200,NA,1,236048735,236064955,-
MSTRG.3201.3,MSTRG.3201,NA,1,236179879,236208454,+
MSTRG.3203.1,MSTRG.3203,NA,1,236548948,236549271,.
MSTRG.3204.1,MSTRG.3204,NA,1,236555805,236557220,-
MSTRG.3205.1,MSTRG.3205,NA,1,236566684,236569055,-
MSTRG.3206.1,MSTRG.3206,NA,1,236801694,236803005,.
MSTRG.3207.1,MSTRG.3207,NA,1,236805144,236805535,.
MSTRG.3208.1,MSTRG.3208,NA,1,236815644,236825375,+
MSTRG.3209.1,MSTRG.3209,NA,1,236829190,236835689,+
MSTRG.3210.1,MSTRG.3210,NA,1,236838436,236861258,+
MSTRG.3210.2,MSTRG.3210,NA,1,236859830,236862344,+
MSTRG.3211.1,MSTRG.3211,NA,1,236880816,236889206,+
MSTRG.3212.1,MSTRG.3212,NA,1,236900735,236901476,.
MSTRG.3213.1,MSTRG.3213,NA,1,236895519,236897778,+
MSTRG.3215.1,MSTRG.3215,NA,1,240184935,240185193,-
MSTRG.3217.1,MSTRG.3217,NA,1,240333887,240392553,+
MSTRG.3218.1,MSTRG.3218,NA,1,241270040,241270273,.
MSTRG.3219.1,MSTRG.3219,NA,1,241305493,241306819,.
MSTRG.3220.1,MSTRG.3220,NA,1,241321884,241322237,.
MSTRG.3221.1,MSTRG.3221,NA,1,241324367,241324765,.
MSTRG.3222.1,MSTRG.3222,NA,1,243164906,243165982,.
MSTRG.3223.1,MSTRG.3223,NA,1,243169648,243185826,-
MSTRG.3224.1,MSTRG.3224,NA,1,243186173,243199177,-
MSTRG.3226.1,MSTRG.3226,NA,1,243270120,243274577,+
MSTRG.3227.1,MSTRG.3227,NA,1,243286277,243305030,+
MSTRG.3229.1,MSTRG.3229,NA,1,243332754,243333277,+
MSTRG.3230.1,MSTRG.3230,NA,1,243417998,243426559,+
MSTRG.3232.1,MSTRG.3232,NA,1,243500906,243501573,.
MSTRG.3234.1,MSTRG.3234,NA,1,243503437,243504034,.
MSTRG.3235.1,MSTRG.3235,NA,1,243504612,243505156,.
MSTRG.3236.1,MSTRG.3236,NA,1,243537138,243537347,.
MSTRG.3237.1,MSTRG.3237,NA,1,243545521,243850237,-
MSTRG.3238.1,MSTRG.3238,NA,1,243787312,243787970,.
MSTRG.3239.1,MSTRG.3239,NA,1,243798230,243799173,.
MSTRG.3240.1,MSTRG.3240,NA,1,243804946,243805765,.
MSTRG.3241.1,MSTRG.3241,NA,1,243830713,243831145,.
MSTRG.3242.1,MSTRG.3242,NA,1,243834582,243835529,-
MSTRG.3243.1,MSTRG.3243,NA,1,244048804,244053816,+
MSTRG.3244.1,MSTRG.3244,NA,1,244056593,244056898,.
MSTRG.3245.1,MSTRG.3245,NA,1,244409437,244411306,-
MSTRG.3246.1,MSTRG.3246,NA,1,244416010,244418852,-
MSTRG.3247.1,MSTRG.3247,NA,1,244437666,244451737,-
MSTRG.3249.1,MSTRG.3249,NA,1,244853744,244855623,-
MSTRG.3253.1,MSTRG.3253,NA,1,245155136,245156739,+
MSTRG.3254.1,MSTRG.3254,NA,1,245165079,245165957,.
MSTRG.3255.1,MSTRG.3255,NA,1,245167771,245168039,.
MSTRG.3256.1,MSTRG.3256,NA,1,245172161,245172521,.
MSTRG.3257.1,MSTRG.3257,NA,1,245188833,245189201,.
MSTRG.3258.1,MSTRG.3258,NA,1,245209390,245210021,.
MSTRG.3259.1,MSTRG.3259,NA,1,245308742,245309145,.
MSTRG.3260.1,MSTRG.3260,NA,1,245335533,245336444,+
MSTRG.3262.1,MSTRG.3262,NA,1,245434975,245435245,.
MSTRG.3263.1,MSTRG.3263,NA,1,245439289,245439890,.
MSTRG.3264.1,MSTRG.3264,NA,1,245442881,245443243,+
MSTRG.3267.1,MSTRG.3267,NA,1,245698978,245702908,+
MSTRG.3270.1,MSTRG.3270,NA,1,246088049,246088286,.
MSTRG.3271.1,MSTRG.3271,NA,1,246103495,246103964,.
MSTRG.3272.1,MSTRG.3272,NA,1,246203528,246203901,.
MSTRG.3273.1,MSTRG.3273,NA,1,246293870,246294141,.
MSTRG.3274.1,MSTRG.3274,NA,1,246324710,246325332,.
MSTRG.3275.1,MSTRG.3275,NA,1,246600048,246600293,.
MSTRG.3276.1,MSTRG.3276,NA,1,246758226,246760060,+
MSTRG.3278.1,MSTRG.3278,NA,1,246840758,246842767,-
MSTRG.3279.1,MSTRG.3279,NA,1,246851430,246853295,-
MSTRG.3280.1,MSTRG.3280,NA,1,246876990,246877267,-
MSTRG.3281.1,MSTRG.3281,NA,1,246902416,246904003,-
MSTRG.3282.1,MSTRG.3282,NA,1,246918340,246931811,-
MSTRG.3283.1,MSTRG.3283,NA,1,247156838,247171871,-
MSTRG.3285.1,MSTRG.3285,NA,1,247328689,247329332,-
MSTRG.3286.1,MSTRG.3286,NA,1,247329432,247331645,-
MSTRG.3287.1,MSTRG.3287,NA,1,247416192,247418173,+
MSTRG.3288.1,MSTRG.3288,NA,1,247418715,247424807,+
MSTRG.3290.1,MSTRG.3290,NA,1,247425763,247428742,-
MSTRG.3290.2,MSTRG.3290,NA,1,247425763,247428742,-
MSTRG.3291.1,MSTRG.3291,NA,1,247432959,247433824,+
MSTRG.3292.1,MSTRG.3292,NA,1,247435476,247435759,.
MSTRG.3293.1,MSTRG.3293,NA,1,247436102,247444720,+
MSTRG.3295.1,MSTRG.3295,NA,1,248853622,248855460,-
MSTRG.3297.1,MSTRG.3297,NA,1,248857638,248858193,-
MSTRG.3298.4,MSTRG.3298,NA,10,237467,240223,+
MSTRG.3299.1,MSTRG.3299,NA,10,240907,252889,+
MSTRG.3300.1,MSTRG.3300,NA,10,264449,265290,+
MSTRG.3301.1,MSTRG.3301,NA,10,276991,281252,-
MSTRG.3303.1,MSTRG.3303,NA,10,337062,338029,+
MSTRG.3304.1,MSTRG.3304,NA,10,338800,339182,-
MSTRG.3305.1,MSTRG.3305,NA,10,344858,345182,-
MSTRG.3306.1,MSTRG.3306,NA,10,356425,366496,-
MSTRG.3307.1,MSTRG.3307,NA,10,358604,358849,+
MSTRG.3308.1,MSTRG.3308,NA,10,384030,384638,-
MSTRG.3310.1,MSTRG.3310,NA,10,417759,418204,-
MSTRG.3311.1,MSTRG.3311,NA,10,502747,503238,-
MSTRG.3312.1,MSTRG.3312,NA,10,522744,523310,-
MSTRG.3313.1,MSTRG.3313,NA,10,571313,571670,.
MSTRG.3314.1,MSTRG.3314,NA,10,584133,585535,-
MSTRG.3315.1,MSTRG.3315,NA,10,604046,604254,.
MSTRG.3316.1,MSTRG.3316,NA,10,606278,607224,-
MSTRG.3317.1,MSTRG.3317,NA,10,610493,611889,+
MSTRG.3317.2,MSTRG.3317,NA,10,610608,611889,+
MSTRG.3318.1,MSTRG.3318,NA,10,613737,614001,.
MSTRG.3319.1,MSTRG.3319,NA,10,638530,639456,+
MSTRG.3320.1,MSTRG.3320,NA,10,643408,643735,.
MSTRG.3321.1,MSTRG.3321,NA,10,644793,645057,.
MSTRG.3322.1,MSTRG.3322,NA,10,654576,655581,.
MSTRG.3323.1,MSTRG.3323,NA,10,656512,658492,-
MSTRG.3323.2,MSTRG.3323,NA,10,656927,658492,-
MSTRG.3323.3,MSTRG.3323,NA,10,657084,658492,-
MSTRG.3324.1,MSTRG.3324,NA,10,658749,659081,.
MSTRG.3327.1,MSTRG.3327,NA,10,670877,672323,.
MSTRG.3329.1,MSTRG.3329,NA,10,829365,829724,-
MSTRG.3330.1,MSTRG.3330,NA,10,830866,836556,-
MSTRG.3331.1,MSTRG.3331,NA,10,863819,864271,-
MSTRG.3333.1,MSTRG.3333,NA,10,924230,924813,.
MSTRG.3334.1,MSTRG.3334,NA,10,997270,1000849,+
MSTRG.3335.1,MSTRG.3335,NA,10,1007036,1010520,+
MSTRG.3336.1,MSTRG.3336,NA,10,1010711,1011202,-
MSTRG.3338.1,MSTRG.3338,NA,10,1040093,1040714,.
MSTRG.3339.1,MSTRG.3339,NA,10,1041241,1042785,-
MSTRG.3340.1,MSTRG.3340,NA,10,1043343,1044183,-
MSTRG.3341.1,MSTRG.3341,NA,10,1046328,1046545,.
MSTRG.3342.1,MSTRG.3342,NA,10,1072114,1077955,+
MSTRG.3343.1,MSTRG.3343,NA,10,1093476,1103837,+
MSTRG.3344.1,MSTRG.3344,NA,10,1094351,1095568,+
MSTRG.3344.2,MSTRG.3344,NA,10,1094640,1095568,+
MSTRG.3346.1,MSTRG.3346,NA,10,1180177,1180956,-
MSTRG.3351.1,MSTRG.3351,NA,10,1414801,1415392,.
MSTRG.3354.1,MSTRG.3354,NA,10,1457551,1458079,.
MSTRG.3355.1,MSTRG.3355,NA,10,1459754,1460953,-
MSTRG.3356.1,MSTRG.3356,NA,10,1498721,1499921,.
MSTRG.3357.1,MSTRG.3357,NA,10,1504836,1505232,.
MSTRG.3358.1,MSTRG.3358,NA,10,1524404,1524771,.
MSTRG.3359.1,MSTRG.3359,NA,10,1529738,1530992,+
MSTRG.3361.1,MSTRG.3361,NA,10,1571536,1572626,+
MSTRG.3361.2,MSTRG.3361,NA,10,1571536,1572626,+
MSTRG.3361.3,MSTRG.3361,NA,10,1571536,1572626,+
MSTRG.3361.4,MSTRG.3361,NA,10,1571610,1572626,+
MSTRG.3362.1,MSTRG.3362,NA,10,1575584,1576409,+
MSTRG.3363.1,MSTRG.3363,NA,10,1586007,1586260,.
MSTRG.3365.2,MSTRG.3365,NA,10,1602483,1603260,-
MSTRG.3366.1,MSTRG.3366,NA,10,1623504,1624028,.
MSTRG.3368.1,MSTRG.3368,NA,10,1642554,1642872,.
MSTRG.3369.1,MSTRG.3369,NA,10,1645458,1646089,.
MSTRG.3370.1,MSTRG.3370,NA,10,1657685,1658608,.
MSTRG.3371.1,MSTRG.3371,NA,10,1659069,1662323,.
MSTRG.3372.1,MSTRG.3372,NA,10,1669304,1670035,.
MSTRG.3375.1,MSTRG.3375,NA,10,1684580,1685514,.
MSTRG.3376.1,MSTRG.3376,NA,10,1685848,1686535,.
MSTRG.3377.1,MSTRG.3377,NA,10,1688305,1689663,.
MSTRG.3378.1,MSTRG.3378,NA,10,1690434,1691024,.
MSTRG.3379.1,MSTRG.3379,NA,10,1700682,1704913,+
MSTRG.3380.1,MSTRG.3380,NA,10,1717067,1717625,.
MSTRG.3381.1,MSTRG.3381,NA,10,1720565,1720791,.
MSTRG.3382.1,MSTRG.3382,NA,10,1721694,1722235,.
MSTRG.3383.1,MSTRG.3383,NA,10,1728380,1728646,.
MSTRG.3384.1,MSTRG.3384,NA,10,1732227,1733242,.
MSTRG.3385.1,MSTRG.3385,NA,10,1734567,1734787,.
MSTRG.3387.1,MSTRG.3387,NA,10,3099275,3105149,+
MSTRG.3388.1,MSTRG.3388,NA,10,3099812,3100242,.
MSTRG.3390.1,MSTRG.3390,NA,10,3128823,3135936,+
MSTRG.3391.1,MSTRG.3391,NA,10,3137954,3139045,-
MSTRG.3392.1,MSTRG.3392,NA,10,3140687,3143494,-
MSTRG.3394.1,MSTRG.3394,NA,10,3149667,3155729,-
MSTRG.3395.1,MSTRG.3395,NA,10,3158976,3170135,-
MSTRG.3396.1,MSTRG.3396,NA,10,3776697,3777558,.
MSTRG.3399.1,MSTRG.3399,NA,10,4968362,4969002,+
MSTRG.3400.1,MSTRG.3400,NA,10,4972515,4977946,+
MSTRG.3401.1,MSTRG.3401,NA,10,4989845,4995455,-
MSTRG.3402.1,MSTRG.3402,NA,10,5094503,5097520,+
MSTRG.3403.1,MSTRG.3403,NA,10,5102485,5105661,+
MSTRG.3404.1,MSTRG.3404,NA,10,5412769,5452923,+
MSTRG.3405.1,MSTRG.3405,NA,10,5453484,5457073,+
MSTRG.3406.1,MSTRG.3406,NA,10,5684886,5709566,+
MSTRG.3406.2,MSTRG.3406,NA,10,5699523,5709566,+
MSTRG.3407.1,MSTRG.3407,NA,10,5694027,5694325,.
MSTRG.3409.1,MSTRG.3409,NA,10,5765215,5773941,-
MSTRG.3410.1,MSTRG.3410,NA,10,5785028,5813408,-
MSTRG.3411.1,MSTRG.3411,NA,10,5906412,5909226,+
MSTRG.3412.1,MSTRG.3412,NA,10,5918405,5921541,+
MSTRG.3413.1,MSTRG.3413,NA,10,5923642,5924493,+
MSTRG.3414.1,MSTRG.3414,NA,10,5937351,5937593,.
MSTRG.3415.1,MSTRG.3415,NA,10,6089091,6115755,+
MSTRG.3417.1,MSTRG.3417,NA,10,6217283,6217545,.
MSTRG.3418.1,MSTRG.3418,NA,10,6249585,6249904,.
MSTRG.3419.1,MSTRG.3419,NA,10,6251488,6251764,.
MSTRG.3420.1,MSTRG.3420,NA,10,6253617,6253870,.
MSTRG.3421.1,MSTRG.3421,NA,10,6257317,6258039,.
MSTRG.3423.1,MSTRG.3423,NA,10,6269525,6269819,.
MSTRG.3424.1,MSTRG.3424,NA,10,6339030,6339335,.
MSTRG.3425.1,MSTRG.3425,NA,10,6342843,6343256,.
MSTRG.3426.1,MSTRG.3426,NA,10,6343991,6344696,.
MSTRG.3427.1,MSTRG.3427,NA,10,6345346,6345900,.
MSTRG.3428.1,MSTRG.3428,NA,10,6346524,6346790,.
MSTRG.3429.1,MSTRG.3429,NA,10,6349552,6349960,.
MSTRG.3431.1,MSTRG.3431,NA,10,6368240,6368600,.
MSTRG.3434.1,MSTRG.3434,NA,10,6401180,6401450,.
MSTRG.3435.1,MSTRG.3435,NA,10,6407350,6407823,.
MSTRG.3436.1,MSTRG.3436,NA,10,6460759,6461447,.
MSTRG.3437.1,MSTRG.3437,NA,10,6461933,6462173,.
MSTRG.3440.1,MSTRG.3440,NA,10,7235337,7235687,.
MSTRG.3441.1,MSTRG.3441,NA,10,7275160,7275513,.
MSTRG.3443.1,MSTRG.3443,NA,10,7338652,7340564,+
MSTRG.3444.1,MSTRG.3444,NA,10,7566255,7569781,-
MSTRG.3446.1,MSTRG.3446,NA,10,7637294,7642045,-
MSTRG.3447.1,MSTRG.3447,NA,10,7766061,7780172,-
MSTRG.3448.1,MSTRG.3448,NA,10,7788253,7799915,+
MSTRG.3453.1,MSTRG.3453,NA,10,8009239,8014780,+
MSTRG.3455.1,MSTRG.3455,NA,10,11084233,11084531,.
MSTRG.3456.1,MSTRG.3456,NA,10,11088022,11088640,.
MSTRG.3457.1,MSTRG.3457,NA,10,11089168,11089814,.
MSTRG.3458.1,MSTRG.3458,NA,10,11098987,11099199,.
MSTRG.3459.1,MSTRG.3459,NA,10,11165195,11217483,+
MSTRG.3459.2,MSTRG.3459,NA,10,11165268,11165726,+
MSTRG.3460.1,MSTRG.3460,NA,10,11166106,11166506,.
MSTRG.3461.1,MSTRG.3461,NA,10,11167702,11170852,.
MSTRG.3462.1,MSTRG.3462,NA,10,11171496,11171745,.
MSTRG.3463.1,MSTRG.3463,NA,10,11177563,11178141,.
MSTRG.3465.1,MSTRG.3465,NA,10,11199012,11199212,.
MSTRG.3466.1,MSTRG.3466,NA,10,11221906,11222162,.
MSTRG.3467.1,MSTRG.3467,NA,10,11231391,11231647,.
MSTRG.3468.1,MSTRG.3468,NA,10,11236666,11237831,.
MSTRG.3469.1,MSTRG.3469,NA,10,11249088,11276063,+
MSTRG.3470.1,MSTRG.3470,NA,10,11281266,11282533,.
MSTRG.3471.1,MSTRG.3471,NA,10,11283220,11285779,+
MSTRG.3471.2,MSTRG.3471,NA,10,11283816,11285779,+
MSTRG.3473.1,MSTRG.3473,NA,10,11322166,11322377,.
MSTRG.3474.1,MSTRG.3474,NA,10,11328889,11330781,+
MSTRG.3475.1,MSTRG.3475,NA,10,11331284,11331547,.
MSTRG.3476.1,MSTRG.3476,NA,10,11332105,11333899,.
MSTRG.3478.1,MSTRG.3478,NA,10,11457245,11457456,.
MSTRG.3479.1,MSTRG.3479,NA,10,11463402,11481842,-
MSTRG.3480.1,MSTRG.3480,NA,10,11493118,11525468,-
MSTRG.3481.1,MSTRG.3481,NA,10,11575204,11575407,.
MSTRG.3482.1,MSTRG.3482,NA,10,11921113,11929984,-
MSTRG.3483.1,MSTRG.3483,NA,10,11931649,11936688,-
MSTRG.3484.1,MSTRG.3484,NA,10,11942743,11948474,-
MSTRG.3485.1,MSTRG.3485,NA,10,12001711,12004625,-
MSTRG.3486.1,MSTRG.3486,NA,10,12014112,12028887,-
MSTRG.3487.1,MSTRG.3487,NA,10,12029383,12035408,-
MSTRG.3488.1,MSTRG.3488,NA,10,12069140,12091685,+
MSTRG.3489.1,MSTRG.3489,NA,10,12094081,12097819,+
MSTRG.3490.1,MSTRG.3490,NA,10,12157747,12161013,+
MSTRG.3491.1,MSTRG.3491,NA,10,12209900,12215801,+
MSTRG.3492.1,MSTRG.3492,NA,10,12249601,12250565,+
MSTRG.3493.1,MSTRG.3493,NA,10,12386287,12386539,.
MSTRG.3494.1,MSTRG.3494,NA,10,12417274,12417564,.
MSTRG.3495.1,MSTRG.3495,NA,10,12429089,12429333,.
MSTRG.3496.1,MSTRG.3496,NA,10,12563547,12563764,.
MSTRG.3498.1,MSTRG.3498,NA,10,12793757,12794196,.
MSTRG.3499.1,MSTRG.3499,NA,10,12816254,12828786,+
MSTRG.3500.2,MSTRG.3500,NA,10,13100271,13122641,+
MSTRG.3501.1,MSTRG.3501,NA,10,13281075,13291914,-
MSTRG.3502.1,MSTRG.3502,NA,10,13318982,13329772,-
MSTRG.3503.1,MSTRG.3503,NA,10,13344798,13347404,-
MSTRG.3504.1,MSTRG.3504,NA,10,13496815,13499911,-
MSTRG.3505.1,MSTRG.3505,NA,10,13499939,13528505,-
MSTRG.3506.1,MSTRG.3506,NA,10,13587037,13605656,+
MSTRG.3507.1,MSTRG.3507,NA,10,13610037,13630288,+
MSTRG.3508.1,MSTRG.3508,NA,10,13638380,13638646,.
MSTRG.3510.1,MSTRG.3510,NA,10,13645996,13656757,-
MSTRG.3511.1,MSTRG.3511,NA,10,13657199,13663659,-
MSTRG.3513.1,MSTRG.3513,NA,10,13701340,13753073,-
MSTRG.3514.1,MSTRG.3514,NA,10,13722808,13723252,+
MSTRG.3515.1,MSTRG.3515,NA,10,13916069,13916365,.
MSTRG.3516.1,MSTRG.3516,NA,10,13921093,13921406,.
MSTRG.3517.1,MSTRG.3517,NA,10,13945069,13945328,.
MSTRG.3518.1,MSTRG.3518,NA,10,13946356,13947119,.
MSTRG.3519.1,MSTRG.3519,NA,10,13957643,13958122,.
MSTRG.3520.1,MSTRG.3520,NA,10,13961458,13961700,.
MSTRG.3522.1,MSTRG.3522,NA,10,13988223,13988425,.
MSTRG.3523.1,MSTRG.3523,NA,10,13990191,13990896,.
MSTRG.3524.1,MSTRG.3524,NA,10,13997041,13999892,.
MSTRG.3525.1,MSTRG.3525,NA,10,14014591,14017615,.
MSTRG.3526.1,MSTRG.3526,NA,10,14134447,14134741,.
MSTRG.3527.1,MSTRG.3527,NA,10,14568341,14568666,+
MSTRG.3528.1,MSTRG.3528,NA,10,14897403,14899637,+
MSTRG.3529.1,MSTRG.3529,NA,10,15075476,15075723,.
MSTRG.3530.1,MSTRG.3530,NA,10,15112796,15119446,-
MSTRG.3532.1,MSTRG.3532,NA,10,15821660,15837304,-
MSTRG.3533.1,MSTRG.3533,NA,10,16592919,16593497,.
MSTRG.3534.1,MSTRG.3534,NA,10,16752952,16817229,-
MSTRG.3535.1,MSTRG.3535,NA,10,16915924,16918714,-
MSTRG.3537.1,MSTRG.3537,NA,10,17644222,17660532,+
MSTRG.3538.1,MSTRG.3538,NA,10,17705619,17708860,+
MSTRG.3539.1,MSTRG.3539,NA,10,17693230,17695216,+
MSTRG.3540.1,MSTRG.3540,NA,10,17863657,17870314,+
MSTRG.3541.1,MSTRG.3541,NA,10,18234673,18234908,.
MSTRG.3543.1,MSTRG.3543,NA,10,18545881,18548142,-
MSTRG.3544.1,MSTRG.3544,NA,10,18585949,18614470,-
MSTRG.3545.1,MSTRG.3545,NA,10,19531339,19567692,+
MSTRG.3546.1,MSTRG.3546,NA,10,19595193,19607845,+
MSTRG.3547.1,MSTRG.3547,NA,10,19820836,19821388,.
MSTRG.3548.1,MSTRG.3548,NA,10,19823729,19824155,.
MSTRG.3550.1,MSTRG.3550,NA,10,19833981,19836490,.
MSTRG.3551.1,MSTRG.3551,NA,10,19837400,19837678,.
MSTRG.3552.1,MSTRG.3552,NA,10,19839024,19839337,.
MSTRG.3553.1,MSTRG.3553,NA,10,19841926,19842272,.
MSTRG.3554.1,MSTRG.3554,NA,10,19843404,19844642,.
MSTRG.3555.1,MSTRG.3555,NA,10,19844875,19847198,.
MSTRG.3556.1,MSTRG.3556,NA,10,19847516,19847747,.
MSTRG.3557.1,MSTRG.3557,NA,10,19857658,19857862,.
MSTRG.3558.1,MSTRG.3558,NA,10,19858622,19859441,.
MSTRG.3559.1,MSTRG.3559,NA,10,19864063,19865274,.
MSTRG.3560.1,MSTRG.3560,NA,10,19866593,19867062,.
MSTRG.3561.1,MSTRG.3561,NA,10,19868097,19868518,.
MSTRG.3562.1,MSTRG.3562,NA,10,19869135,19869576,.
MSTRG.3563.1,MSTRG.3563,NA,10,19869954,19870382,.
MSTRG.3564.1,MSTRG.3564,NA,10,19870944,19871539,.
MSTRG.3565.1,MSTRG.3565,NA,10,19871836,19873348,.
MSTRG.3566.1,MSTRG.3566,NA,10,19874522,19875658,.
MSTRG.3567.1,MSTRG.3567,NA,10,19877152,19878525,.
MSTRG.3568.1,MSTRG.3568,NA,10,19879580,19880457,.
MSTRG.3569.1,MSTRG.3569,NA,10,19882269,19882826,.
MSTRG.3570.1,MSTRG.3570,NA,10,19888091,19888969,.
MSTRG.3571.1,MSTRG.3571,NA,10,19893956,19894243,.
MSTRG.3572.1,MSTRG.3572,NA,10,19900193,19900901,.
MSTRG.3573.1,MSTRG.3573,NA,10,19904373,19904583,.
MSTRG.3574.1,MSTRG.3574,NA,10,19906061,19907005,.
MSTRG.3575.1,MSTRG.3575,NA,10,19913935,19914306,.
MSTRG.3576.1,MSTRG.3576,NA,10,19922174,19922631,.
MSTRG.3577.1,MSTRG.3577,NA,10,19930655,19931189,.
MSTRG.3578.1,MSTRG.3578,NA,10,19933266,19933968,.
MSTRG.3579.1,MSTRG.3579,NA,10,19938404,19939653,.
MSTRG.3580.1,MSTRG.3580,NA,10,19942483,19943002,.
MSTRG.3581.1,MSTRG.3581,NA,10,19971958,19972162,.
MSTRG.3582.1,MSTRG.3582,NA,10,19974464,19974787,.
MSTRG.3583.1,MSTRG.3583,NA,10,20002595,20003263,.
MSTRG.3584.1,MSTRG.3584,NA,10,20046883,20068238,+
MSTRG.3585.1,MSTRG.3585,NA,10,20075595,20075943,.
MSTRG.3586.1,MSTRG.3586,NA,10,20095266,20095918,.
MSTRG.3587.1,MSTRG.3587,NA,10,20096400,20096846,.
MSTRG.3589.1,MSTRG.3589,NA,10,20147784,20245491,+
MSTRG.3590.1,MSTRG.3590,NA,10,20279701,20284301,+
MSTRG.3591.1,MSTRG.3591,NA,10,20785328,20812940,-
MSTRG.3592.1,MSTRG.3592,NA,10,20821735,20822041,.
MSTRG.3593.1,MSTRG.3593,NA,10,20921420,20921698,.
MSTRG.3594.1,MSTRG.3594,NA,10,20928506,20928766,.
MSTRG.3595.1,MSTRG.3595,NA,10,20929904,20930712,.
MSTRG.3596.1,MSTRG.3596,NA,10,20945057,20945297,.
MSTRG.3597.1,MSTRG.3597,NA,10,20950174,20950505,.
MSTRG.3598.1,MSTRG.3598,NA,10,20959115,20959339,.
MSTRG.3600.1,MSTRG.3600,NA,10,20990755,20990977,.
MSTRG.3601.1,MSTRG.3601,NA,10,20992558,20992794,.
MSTRG.3602.1,MSTRG.3602,NA,10,21060457,21060956,.
MSTRG.3603.1,MSTRG.3603,NA,10,21077651,21077868,.
MSTRG.3604.1,MSTRG.3604,NA,10,21088940,21089162,.
MSTRG.3605.1,MSTRG.3605,NA,10,21099210,21099577,.
MSTRG.3606.1,MSTRG.3606,NA,10,21110398,21110744,.
MSTRG.3607.1,MSTRG.3607,NA,10,21143993,21144381,.
MSTRG.3608.1,MSTRG.3608,NA,10,21146967,21147820,.
MSTRG.3609.1,MSTRG.3609,NA,10,21151442,21152397,.
MSTRG.3610.1,MSTRG.3610,NA,10,21170073,21170497,.
MSTRG.3611.1,MSTRG.3611,NA,10,21172383,21174041,-
MSTRG.3613.1,MSTRG.3613,NA,10,21652563,21653172,.
MSTRG.3614.1,MSTRG.3614,NA,10,21670587,21673807,+
MSTRG.3615.1,MSTRG.3615,NA,10,21689983,21690273,.
MSTRG.3616.1,MSTRG.3616,NA,10,21733566,21734083,+
MSTRG.3617.1,MSTRG.3617,NA,10,21740022,21742038,+
MSTRG.3618.1,MSTRG.3618,NA,10,21805824,21882439,-
MSTRG.3619.1,MSTRG.3619,NA,10,21961765,21962113,.
MSTRG.3620.1,MSTRG.3620,NA,10,22318804,22320174,+
MSTRG.3622.1,MSTRG.3622,NA,10,22327593,22329129,+
MSTRG.3623.1,MSTRG.3623,NA,10,22535321,22535528,.
MSTRG.3625.1,MSTRG.3625,NA,10,22651006,22651559,.
MSTRG.3626.1,MSTRG.3626,NA,10,22662098,22662351,.
MSTRG.3627.1,MSTRG.3627,NA,10,22672930,22673204,.
MSTRG.3628.1,MSTRG.3628,NA,10,22687441,22687650,.
MSTRG.3629.1,MSTRG.3629,NA,10,22702429,22702708,.
MSTRG.3630.1,MSTRG.3630,NA,10,22708069,22709455,.
MSTRG.3631.1,MSTRG.3631,NA,10,22710498,22710735,.
MSTRG.3632.1,MSTRG.3632,NA,10,23104159,23120961,+
MSTRG.3634.1,MSTRG.3634,NA,10,23442558,23442925,.
MSTRG.3635.1,MSTRG.3635,NA,10,24209007,24219917,+
MSTRG.3636.1,MSTRG.3636,NA,10,24221238,24221478,.
MSTRG.3637.1,MSTRG.3637,NA,10,24232465,24232718,.
MSTRG.3638.1,MSTRG.3638,NA,10,24241879,24242395,.
MSTRG.3639.1,MSTRG.3639,NA,10,24288535,24288889,.
MSTRG.3640.1,MSTRG.3640,NA,10,24289214,24290299,.
MSTRG.3641.1,MSTRG.3641,NA,10,24297871,24298083,.
MSTRG.3642.1,MSTRG.3642,NA,10,24303319,24303623,.
MSTRG.3643.1,MSTRG.3643,NA,10,24304729,24305291,.
MSTRG.3644.1,MSTRG.3644,NA,10,24305586,24306016,.
MSTRG.3645.1,MSTRG.3645,NA,10,24319379,24319659,.
MSTRG.3646.1,MSTRG.3646,NA,10,24325302,24325624,.
MSTRG.3647.1,MSTRG.3647,NA,10,24380875,24382437,+
MSTRG.3648.1,MSTRG.3648,NA,10,24417550,24417792,.
MSTRG.3649.1,MSTRG.3649,NA,10,24432994,24438479,+
MSTRG.3650.1,MSTRG.3650,NA,10,24476771,24477026,.
MSTRG.3651.1,MSTRG.3651,NA,10,24487843,24488675,.
MSTRG.3652.1,MSTRG.3652,NA,10,24493992,24494430,.
MSTRG.3654.1,MSTRG.3654,NA,10,24524878,24525137,-
MSTRG.3656.1,MSTRG.3656,NA,10,24595731,24598010,-
MSTRG.3658.1,MSTRG.3658,NA,10,24625325,24627213,.
MSTRG.3659.1,MSTRG.3659,NA,10,24638056,24638258,.
MSTRG.3660.1,MSTRG.3660,NA,10,24641289,24641514,.
MSTRG.3661.1,MSTRG.3661,NA,10,24643325,24646429,.
MSTRG.3662.1,MSTRG.3662,NA,10,24650987,24651490,.
MSTRG.3664.1,MSTRG.3664,NA,10,24855264,24858409,-
MSTRG.3665.1,MSTRG.3665,NA,10,24937184,24952584,-
MSTRG.3667.1,MSTRG.3667,NA,10,25277443,25277664,.
